Präfix;Suffix;SX-ID;ID;Type;Muskelgruppe;Übung;Gerät;Variation;Muscle;Exercise;Device;Variation;GymOrig_ID;GymOrig_Name;GymOrig_Exercise type;GymOrig_BodyPart;GymOrig_Equipment;GymOrig_Gender;GymOrig_Target;GymOrig_Synergist;OA;OA;OA;OA;OA;UA;UA;UA;SC;SC;SC;SC;SC;SC;SC;SC;BR;BR;BR;BR;BR;BR;BR;BA;BA;BA;BA;BA;RU;RU;RU;RU;RU;RU;RU;GE;GE;GE;GE;GE;GE;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;OS;US;US;US;US;US;US;US;US;US;US;US;Notizen;Anleitung;Instructions
A;m;1210;A1210m;d;Brust;Brustpresse;Maschine;weiter Griff;Chest;Chest Press;Machine;Wide Grip;057713;Lever Chest Press;Strength;Chest;Leverage machine;Male;;;0;0;2;2;2;0;0;0;2;0;0;0;0;0;0;2;2;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Setzen Sie sich auf das Gerät und halten Sie Ihren Rücken während der Übung fest am Rückenpolster
• Drücken Sie das Gewicht nach vorne bis Ihre Arme fast gestreckt sind 
• Konzentrieren Sie sich dabei auf das Zusammenführen Ihrer Oberarme vor dem Körper
• Achten Sie auf Ihre Handhaltung - Ihr Handgelenk sollte nur leicht gestreckt und innenrotiert sein
• Vermeiden Sie eine Komplettstreckung der Ellenbogen
• Lassen Sie das Gewicht anschließend wieder zurück in die Ausgangsposition
";"• Sit facing away from the machine and keep your back firmly against the back pad
during exercise 
• Push the weight out and focus on bringing your upper arms together
• Pay attention to your hand posture - your wrist should be only slightly extended and internally rotated
• Straighten your elbows until your arms are almost locked out
• Then, lower the weight to the starting position and repeat
"
A;m;1627;A1627m;d;Brust;Brustpresse;Kabelzug;stehend;Chest;Chest Press;Cable;Standing;335913;Cable Standing Chest Press;Strength;Chest;Cable;Male;;;0;0;2;2;2;0;0;0;2;0;0;0;0;0;0;2;2;2;2;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"•  Stellen Sie sich zwischen zwei gegenüberliegende hohe Kabelzüge
• Umgreifen Sie mit jeder Hand einen Einhandgriff und machen Sie einen Schritt nach vorne
• Beugen Sie Ihren Oberkörper nach vorn indem Sie Ihre Hüfte anwinkeln
• Heben Sie Ihre im Ellenbogengelenk angewinkelten Arme seitlich nach oben, bis sie knapp unter Ihrer Schulterhöhe sind
• In dieser Ausgangsposition sollten Sie eine Dehnung in Ihrer Brustmuskulatur verspüren
• Drücken Sie die Griffe nun nach vorne vor Ihre Brust, bis sich Ihre Arme überkreuzen und Ihre Ellenbogengelenke fast vollständig gestreckt sind
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und behalten Sie durchgehend eine leichte Beugung in den Ellenbogengelenken bei
• Nutzen Sie Ihr Körpergewicht um dem Aufwärtszug der Kabelzüge entgegenzuwirken und somit einen sicheren Stand während der Übung zu gewährleisten
• Führen Sie die Griffe in gleicher Form zurück und wiederholen Sie die Bewegung ";"•  Stand between two opposing high pulleys
• Grasp a one hand cable attachment from both towers with each hand
•  Take a step forward and bent over by flexing at your hips
• Raise your flexed elbows out to the sides, slightly below your shoulder height
•  You should feel a stretch on your chest muscles at this starting position
•  Now push the cable attachements to the front until your elbows are crossed and almost locked out
•  Keep your back straight throughout the exercise
• Use your body weight to counterbalance the upward pull of the cables
• Reverse movement on the way back and repeat"
A;m;1670;A1670m;d;Brust;Liegestütz;Körpergewicht;;Chest;Push-Ups;Bodyweight;;066213;Push up m;Strength;Chest;Body weight;Male;;;0;0;2;2;2;0;0;0;2;0;0;0;0;0;0;2;2;2;2;1;0;2;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie sich bäuchlings auf den Boden und positionieren Sie Ihre Hände in Oberarmlänge neben sich (die Ellbogen zeigen nach außen)
• Die gedachte Linie zwischen Ihren Händen sollte den unteren Teil Ihrer Brustmuskulatur kreuzen
• Drücken Sie Ihren Körper nun nach oben, indem Sie Ihre Arme strecken
• Achten Sie dabei darauf, dass Ihr Körper, vom Kopf bis zu Ihren Fersen, eine gerade Linie bildet
• Lassen Sie Ihren Körper aus dieser Position wieder zurück, bis Sie mit Ihrer Brust fast den Boden berühren und wiederholen Sie die Bewegung
• Um den Wiederstand zu erhöhen, können Sie Ihre Füße auf eine erhöhte Plattform legen
• Um den Wiederstand zu vermindern, können Sie Ihre Hände auf eine erhöhte Plattform stützen oder die Übung auf den Knien statt auf den Füßen ausführen";"• Lie face down on the floor and position your hands palms-down at upper arms length to your side (elbows out)
• The imaginary line between your hands should cross the lower part of your chest muscles
• Now push up your body by extending your arms, while keeping your body in a straight line from your head to your heels
• From this position lower your body again until your chest almost touches the floor and repeat
• To increase the resistance, place your feet at an elevated platform
• To lower the resistance, place your hands on an elevated platform or you can perform the exercise on your knees"
A;m;1211;A1211m;d;Brust;Fliegende;Kurzhantel;Flachbank;Chest;Flys;Dumbbells;Flat Bench;030813;Dumbbell Fly;Strength;Chest;Dumbbell;Male;;;1;1;2;0;0;1;0;1;2;0;0;0;0;0;0;2;2;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie sich mit dem Rücken auf eine Flachbank
• Umgreifen Sie mit beiden Händen jeweils eine Kurzhantel 
• Drücken Sie die Kurzhanteln zunächst nach oben in die Ausgangsposition
• Diese befindet sich über der Schulterlinie bei fast komplett gestreckten Ellbogengelenken und einander zugewendeten Handflächen
• Lassen Sie das Gewicht langsam in einem großen Bogen seitliche neben dem Körper herab
• Halten Sie Ihre Ellbogengelenke während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie das Gewicht in gleicher Form zurück nach oben
• Ein Helfer sollte hinter dem Athleten stehen
• Mögliche Unterstützungspunkte für den Helfer sind die Ellenbogen, die Handgelenke oder die Hanteln
";"• Lie face up on a flat bench 
• Grasp one dumbbell with each hand
• Push dumbbells to the starting position at above the shoulder line with almost locked out elbows and palms facing inward toward one another
• Lower the dumbbells in an arc fashion to the side of your chest
• Keep your elbows slightly bent during the whole movement
• Reverse the movement on the way up
• A spotter should stay behind the athlete
• Possible spotting points are the elbows, the wrists, or the dumbbells
"
A;m;1212;A1212m;d;Brust;Fliegende;Kabelzug;Flachbank;Chest;Flys;Cable;Flat Bench;018513;Cable Lying Fly;Strength;Chest;Cable;Male;;;1;1;2;0;0;1;0;1;2;0;0;0;0;0;0;2;2;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie sich mit dem Rücken auf eine Flachbank
• Umgreifen Sie mit beiden Händen jeweils einen Griff der unteren Kabelzüge 
• Drücken Sie die Griffe zunächst nach oben in die Ausgangsposition
• Diese befindet sich über der Schulterlinie bei fast komplett gestreckten Ellbogengelenken und einander zugewendeten Handflächen
• Lassen Sie die Griffe langsam in einem großen Bogen seitliche neben dem Körper herab
• Halten Sie Ihre Ellbogengelenke während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die Griffe in gleicher Form zurück nach oben
• Ein Helfer sollte hinter dem Athleten stehen
• Mögliche Unterstützungspunkte für den Helfer sind die Ellenbogen, die Handgelenke oder die Griffe
";"• Lie face up on a flat bench 
• Grasp one handle attached to low pulleys with each hand
• Push handles to the starting position at above the shoulder line with almost locked out elbows and palms facing inward toward one another
• Lower the handles in an arc fashion to the side of your chest
• Keep your elbows slightly bent during the whole movement
• Reverse the movement on the way up
• A spotter should stay behind the athlete
• Possible spotting points are the elbows, the wrists, or the handles
"
A;m;1213;A1213m;d;Brust;Fliegende;Kurzhantel;Schrägbank;Chest;Flys;Dumbbells;Incline Bench;031913;Dumbbell Incline Fly;Strength;Chest;Dumbbell;Male;;;1;1;2;0;0;1;0;1;2;0;0;0;0;0;0;2;2;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie sich mit dem Rücken auf eine Schrägbank
• Umgreifen Sie mit beiden Händen jeweils eine Kurzhantel 
• Drücken Sie die Kurzhanteln zunächst nach oben in die Ausgangsposition
• Diese befindet sich über der Schulterlinie bei fast komplett gestreckten Ellbogengelenken und einander zugewendeten Handflächen
• Lassen Sie das Gewicht langsam in einem großen Bogen seitliche neben dem Körper herab
• Halten Sie Ihre Ellbogengelenke während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie das Gewicht in gleicher Form zurück nach oben
• Ein Helfer sollte hinter dem Athleten stehen
• Mögliche Unterstützungspunkte für den Helfer sind die Ellenbogen, die Handgelenke oder die Hanteln
";"• Lie face up on a incline bench 
• Grasp one dumbbell with each hand
• Push dumbbells to the starting position at above the shoulder line with almost locked out elbows and palms facing inward toward one another
• Lower the dumbbells in an arc fashion to the side of your chest
• Keep your elbows slightly bent during the whole movement
• Reverse the movement on the way up
• A spotter should stay behind the athlete
• Possible spotting points are the elbows, the wrists, or the dumbbells
"
A;m;1214;A1214m;d;Brust;Fliegende;Kabelzug;Schrägbank;Chest;Flys;Cable;Incline Bench;017113;Cable Incline Fly;Strength;Chest;Cable;Male;;;1;1;2;0;0;1;0;1;2;0;0;0;0;0;0;2;2;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie sich mit dem Rücken auf eine Schrägbank
• Umgreifen Sie mit beiden Händen jeweils einen Griff der unteren Kabelzüge 
• Drücken Sie die Griffe zunächst nach oben in die Ausgangsposition
• Diese befindet sich über der Schulterlinie bei fast komplett gestreckten Ellbogengelenken und einander zugewendeten Handflächen
• Lassen Sie die Griffe langsam in einem großen Bogen seitliche neben dem Körper herab
• Halten Sie Ihre Ellbogengelenke während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die Griffe in gleicher Form zurück nach oben
• Ein Helfer sollte hinter dem Athleten stehen
• Mögliche Unterstützungspunkte für den Helfer sind die Ellenbogen, die Handgelenke oder die Griffe
";"• Lie face up on a incline bench 
• Grasp one handle attached to low pulleys with each hand
• Push handles to the starting position at above the shoulder line with almost locked out elbows and palms facing inward toward one another
• Lower the handles in an arc fashion to the side of your chest
• Keep your elbows slightly bent during the whole movement
• Reverse the movement on the way up
• A spotter should stay behind the athlete
• Possible spotting points are the elbows, the wrists, or the handles
"
A;m;1215;A1215m;d;Brust;Fliegende;Kurzhantel;Negativbank;Chest;Flys;Dumbbells;Decline Bench;030213;Dumbbell Decline Fly;Strength;Chest;Dumbbell;Male;;;1;1;2;0;0;1;0;1;2;0;0;0;0;0;0;2;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie sich mit dem Rücken auf eine Negativbank
• Umgreifen Sie mit beiden Händen jeweils eine Kurzhantel 
• Drücken Sie die Kurzhanteln zunächst nach oben in die Ausgangsposition
• Diese befindet sich über der Schulterlinie bei fast komplett gestreckten Ellbogengelenken und einander zugewendeten Handflächen
• Lassen Sie das Gewicht langsam in einem großen Bogen seitliche neben dem Körper herab
• Halten Sie Ihre Ellbogengelenke während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie das Gewicht in gleicher Form zurück nach oben
• Ein Helfer sollte hinter dem Athleten stehen
• Mögliche Unterstützungspunkte für den Helfer sind die Ellenbogen, die Handgelenke oder die Hanteln
";"• Lie face up on a decline bench 
• Grasp one dumbbell with each hand
• Push dumbbells to the starting position at above the shoulder line with almost locked out elbows and palms facing inward toward one another
• Lower the dumbbells in an arc fashion to the side of your chest
• Keep your elbows slightly bent during the whole movement
• Reverse the movement on the way up
• A spotter should stay behind the athlete
• Possible spotting points are the elbows, the wrists, or the dumbbells
"
A;m;1216;A1216m;d;Brust;Fliegende;Kabelzug;Negativbank;Chest;Flys;Cable;Decline Bench;015813;Cable Decline Fly;Strength;Chest;Cable;Male;;;1;1;2;0;0;1;0;1;2;0;0;0;0;0;0;2;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie sich mit dem Rücken auf eine Negativbank
• Umgreifen Sie mit beiden Händen jeweils einen Griff der unteren Kabelzüge 
• Drücken Sie die Griffe zunächst nach oben in die Ausgangsposition
• Diese befindet sich über der Schulterlinie bei fast komplett gestreckten Ellbogengelenken und einander zugewendeten Handflächen
• Lassen Sie die Griffe langsam in einem großen Bogen seitliche neben dem Körper herab
• Halten Sie Ihre Ellbogengelenke während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die Griffe in gleicher Form zurück nach oben
• Ein Helfer sollte hinter dem Athleten stehen
• Mögliche Unterstützungspunkte für den Helfer sind die Ellenbogen, die Handgelenke oder die Griffe
";"• Lie face up on a decline bench 
• Grasp one handle attached to low pulleys with each hand
• Push handles to the starting position at above the shoulder line with almost locked out elbows and palms facing inward toward one another
• Lower the handles in an arc fashion to the side of your chest
• Keep your elbows slightly bent during the whole movement
• Reverse the movement on the way up
• A spotter should stay behind the athlete
• Possible spotting points are the elbows, the wrists, or the handles
"
A;m;1217;A1217m;d;Brust;Fliegende;Kabelzug;stehend;Chest;Flys;Cable;Standing;022713;Cable Standing Fly;Strength;Chest;Cable;Male;;;1;1;2;0;0;1;0;1;2;0;0;0;0;0;0;2;2;2;2;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"•  Stellen Sie sich zwischen zwei gegenüberliegende hohe Kabelzüge
• Umgreifen Sie mit jeder Hand einen Einhandgriff und machen Sie einen Schritt nach vorne
• Beugen Sie Ihren Oberkörper nach vorn indem Sie Ihre Hüfte anwinkeln
• In dieser Ausgangsposition sollten Sie eine Dehnung in Ihrer Brustmuskulatur verspüren
• Bringen Sie Ihre Arme nun in einem großen Radius nach vorne zusammen, bis sich Ihre Unterarme überkreuzen
• Halten Sie Ihren Rücken während der gesamten Bewegung gerade und behalten Sie durchgehend eine leichte Beugung in den Ellenbogengelenken bei
• Nutzen Sie Ihr Körpergewicht um dem Aufwärtszug der Kabelzüge entgegenzuwirken und somit einen sicheren Stand während der Übung zu gewährleisten
• Führen Sie die Griffe in gleicher Form zurück und wiederholen Sie die Bewegung ";"•  Stand between two opposing high pulleys
• Grasp a one hand cable attachment from both towers with each hand
•  Take a step forward and bent over by flexing at your hips
•  You should feel a stretch on your chest muscles at this starting position
•  Now bring your arms in a wide arc to the front until your forearms are crossed over
•  Keep your back straight and elbows slightly bent throughout the exercise
• Use your body weight to counterbalance the upward pull of the cables
• Reverse movement on the way back and repeat"
A;m;1218;A1218m;d;Brust;Butterfly;Maschine;gestreckte Arme;Chest;Pec Deck;Machine;Straight Arms;059613;Lever Seated Fly;Strength;Chest;Leverage machine;Male;;;1;1;2;0;0;1;0;1;2;0;0;0;0;0;0;2;2;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Setzen Sie sich auf das Gerät mit dem Rücken zur Maschine und halten Sie Ihren Rücken während der Übung fest am Rückenpolster
• Umgreifen Sie mit beiden Händen jeweils einen Griff
• Die Griffposition sollte dabei auf Höhe des mittleren bis unteren Brustbereiches liegen
• Damit sind Ihre Arme nahezu parallel zum Boden
• Drücken Sie die Griffe in einem großen Bogen vor dem Körper zusammen bis sich die Hände in der Mitte berühren
• Halten Sie Ihre Ellbogengelenke während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die Griffe in gleicher Form zurück nach oben
";"• Sit facing away from the machine and keep your back firmly against the back pad
during exercise 
• Grasp one handle with each hand
• Hand posture should be on the same level with the middle to lower part of your chest
• Thus, your arms are close to parallel to the floor
• Push the handles in front of you in an arc fashion until your hands meet in front of your chest.
• Keep your elbows slightly bent during the whole movement
• Reverse the movement on the way back
"
A;m;1219;A1219m;d;Brust;Butterfly;Maschine;gebeugte Arme;Chest;Pec Deck;Machine;Bent Arms;103013;Lever Pec Deck Fly;Strength;Chest;Leverage machine;Male;;;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;2;2;2;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Setzen Sie sich auf das Gerät mit dem Rücken zur Maschine und halten Sie Ihren Rücken während der Übung fest am Rückenpolster
• Bringen Sie die Arme hinter die Polster
• Die Ellenbogenposition sollte dabei auf Höhe des mittleren bis unteren Brustbereiches liegen
• Damit sind Ihre Oberarme nahezu parallel zum Boden
• Drücken Sie die Polster in einem Bogen vor dem Körper zusammen bis sich die Polster in der Mitte berühren
• Konzentrieren Sie sich darauf, die Polster mit den Ellbogen und Unterarmen zu drücken und nicht mit Ihren Händen
• Führen Sie die Griffe in gleicher Form zurück nach oben
";"• Sit facing away from the machine and keep your back firmly against the back pad
during exercise 
• Bring your arms behind the pads
• Elbow position should be on the same level with the middle to lower part of your chest
• Thus, your upper arms are close to parallel to the floor
• Push the pads in front of you in an arc fashion until the pads meet in front of your chest
• Focus on pushing the pads with your elbows and forearms and not your hands
• Keep your elbows slightly bent during the whole movement
• Reverse the movement on the way back
"
A;m;1220;A1220m;d;Brust;Überzüge;Kurzhantel;Flachbank;Chest;Pullovers;Dumbbells;Flat Bench;043313;Dumbbell Straight Arm Pullover;Strength;Back;Dumbbell;Male;;;0;0;2;1;1;0;0;1;0;0;2;0;2;0;0;2;2;2;2;1;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie Ihren oberen Rücken/ Schultergürtel auf eine Flachbank, so dass sich Ihr Körper quer zur Liegefläche befindet
• Stellen Sie  beide Füße ca. schulterweit voneinander auf den Boden und beugen Sie Ihre Hüftgelenke leicht an
• Umgreifen Sie eine Seite einer Kurzhantel mit beiden Händen (Handflächen zeigen nach oben) unter der inneren Gewichtsscheibe der Hantel
• Drücken Sie die Hantel in die Ausgangsposition indem Sie Ihre Ellbogen gerade nach vorn über die Brust strecken
• Lassen Sie die Hantel in einem großen Bogen nach hinten über Ihren Kopf herab, bis die Oberarme mit Ihrem Oberkörper eine Linie bilden.
• Halten Sie Ihre Ellenbogen während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die Hantel in gleicher Form zurück nach oben
";"• Lie your upper back/ shoulder girdle on a flat bench with your body perpendicular to the lying surface 
• Place both feet flat on the floor about shoulder width apart and flex hips slightly
• Grasp one end of the dumbbell with both hands (palms up) under the inner plate of the dumbbell
• Push the dumbbell  into the starting position by extending your elbows above your chest
• Lower dumbbell in an arc fashion over and beyond your head until upper arms lines up with your body
• Keep your elbows bent slightly throughout exercise
• Reverse the movement on the way back
"
A;m;1221;A1221m;d;Brust;Überzüge;SZ‑Stange;Flachbank;Chest;Pullovers;EZ-Bar;Flat Bench;301013;EZ-Bar Lying Bent Arms Pullover;Strength;Back;EZ Barbell;Male;;;0;0;2;1;1;0;0;1;0;0;2;0;2;0;0;2;2;2;2;1;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie Ihren oberen Rücken/ Schultergürtel auf eine Flachbank, so dass sich Ihr Körper quer zur Liegefläche befindet
• Stellen Sie  beide Füße ca. schulterweit voneinander auf den Boden und beugen Sie Ihre Hüftgelenke leicht an
• Umgreifen Sie die SZ-Stange mit beiden Händen (Handflächen zeigen nach oben) 
• Drücken Sie die Hantelstange in die Ausgangsposition indem Sie Ihre Ellbogen gerade nach vorn über die Brust strecken
• Lassen Sie die SZ-Stange in einem großen Bogen nach hinten über Ihren Kopf herab, bis die Oberarme mit Ihrem Oberkörper eine Linie bilden.
• Halten Sie Ihre Ellenbogen während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die SZ-Stange in gleicher Form zurück nach oben
";"• Lie your upper back/ shoulder girdle on a flat bench with your body perpendicular to the lying surface 
• Place both feet flat on the floor about shoulder width apart and flex hips slightly
• Grasp one a curl bar with both hands (palms up)
• Push the curl bar into the starting position by extending your elbows above your chest
• Lower the curl bar in an arc fashion over and beyond your head until upper arms lines up with your body
• Keep your elbows bent slightly throughout exercise
• Reverse the movement on the way back
"
A;m;1222;A1222m;d;Brust;Überzüge;Langhantel;Flachbank;Chest;Pullovers;Barbell;Flat Bench;433913;Barbell Pullover;Strength;Back;Barbell;Male;;;0;0;2;1;1;0;0;1;0;0;2;0;2;0;0;2;2;2;2;1;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie Ihren oberen Rücken/ Schultergürtel auf eine Flachbank, so dass sich Ihr Körper quer zur Liegefläche befindet
• Stellen Sie  beide Füße ca. schulterweit voneinander auf den Boden und beugen Sie Ihre Hüftgelenke leicht an
• Umgreifen Sie die Langhantelstange mit beiden Händen (Handflächen zeigen nach oben) 
• Drücken Sie die Hantelstange in die Ausgangsposition indem Sie Ihre Ellbogen gerade nach vorn über die Brust strecken
• Lassen Sie die Langhantel in einem großen Bogen nach hinten über Ihren Kopf herab, bis die Oberarme mit Ihrem Oberkörper eine Linie bilden.
• Halten Sie Ihre Ellenbogen während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die SZ-Stange in gleicher Form zurück nach oben
";"• Lie your upper back/ shoulder girdle on a flat bench with your body perpendicular to the lying surface 
• Place both feet flat on the floor about shoulder width apart and flex hips slightly
• Grasp a barbell with both hands (palms up)
• Push the barbell into the starting position by extending your elbows above your chest
• Lower the barbell in an arc fashion over and beyond your head until upper arms lines up with your body
• Keep your elbows bent slightly throughout exercise
• Reverse the movement on the way back
"
A;m;1223;A1223m;d;Brust;Überzüge;Kabelzug;Flachbank;Chest;Pullovers;Cable;Flat Bench;018413;Cable Lying Extension Pullover (with rope attachment);Strength;Back;Cable;Male;;;0;0;2;1;1;0;0;1;0;0;2;0;2;0;0;2;2;2;2;1;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Legen Sie Ihren oberen Rücken/ Schultergürtel auf eine Flachbank, so dass sich Ihr Körper quer zur Liegefläche befindet
• Stellen Sie  beide Füße ca. schulterweit voneinander auf den Boden und beugen Sie Ihre Hüftgelenke leicht an
• Umgreifen Sie von unten mit beiden Händen einen Griff der unteren Kabelzüge (Handflächen zeigen nach oben) 
• Drücken Sie den Griff in die Ausgangsposition indem Sie Ihre Ellbogen gerade nach vorn über die Brust strecken
• Lassen Sie den Griff in einem großen Bogen nach hinten über Ihren Kopf herab, bis die Oberarme mit Ihrem Oberkörper eine Linie bilden.
• Halten Sie Ihre Ellenbogen während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die SZ-Stange in gleicher Form zurück nach oben
";"• Lie your upper back/ shoulder girdle on a flat bench with your body perpendicular to the lying surface 
• Place both feet flat on the floor about shoulder width apart and flex hips slightly
• Grasp one handle attached to low pulleys with both hands (palms up)
• Push the handle into the starting position by extending your elbows above your chest
• Lower the handle in an arc fashion over and beyond your head until upper arms lines up with your body
• Keep your elbows bent slightly throughout exercise
• Reverse the movement on the way back
"
A;m;1224;A1224m;d;Brust;Überzüge;Maschine;sitzend;Chest;Pullovers;Machine;Seated;228513;Lever Pullover (plate loaded);Strength;Back;Leverage machine;Male;;;0;0;2;1;1;0;0;1;0;0;2;0;2;0;0;2;2;2;2;1;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Setzen Sie sich auf das Gerät und halten Sie Ihren Rücken während der gesamten Übung fest am Rückenpolster
• Umgreifen Sie von unten mit beiden Händen einen Griff (Handflächen zeigen nach oben) und/ oder platzieren Sie Ihre Ellbogengelenke auf den dafür vorgesehenen Polstern
• Drücken Sie die Griffe und/ oder Polster in einem Bogen komplett nach vorn-unten, bis Ihre Schultern maximal flektiert sind
• Sollten keine Polster vorhanden sein, halten Sie Ihre Ellenbogen während der gesamten Übung in einer leicht gebeugten Position
• Führen Sie die Griffe und/ oder Polster in gleicher Form zurück nach oben
";"• Sit on the machine and keep your back firmly against the back pad throughout the exercise
• Grasp one handle with each hand (palms up) and/ or place your elbows against the pads 
• Push the handle and/ or pads in an arc fashion all the way forward and down until shoulders are fully flexed
• If no pads are available, keep your elbows bent slightly throughout exercise
• Reverse the movement on the way back
"
A;m;1583;A1583m;d;Brust;Überzüge;Kabelzug;vorgebeugt;Chest;Pullovers;Cable;Bent Over;603613;Cable Straight Arm Pulldown (VERSION 2);Strength;Back;Cable;Male;;;0;0;2;1;1;0;0;1;0;0;2;0;2;0;0;2;2;2;2;1;0;0;0;1;1;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;"• Stellen Sie sich vor einen hohen Seilzug und umgreifen Sie eine gerade Griffstange mit beiden Händen
• Beugen Sie den Oberkörper so weit nach vorne bis Ihre Arme mit dem Rumpf eine Linie bilden
• Ziehen Sie den Griff nun bei gestreckten Armen soweit nach unten, bis dieser Ihre Oberschenkel berührt
• Halten Sie Ihre Ellenbogen und den Rücken während der gesamten Übung gerade
• Führen Sie den Griff in gleicher Form zurück und wiederholen SIe die Bewegung";"• Stand in front of a high pulley with your feet about shoulder-width apart and grasp a straight cable attachment with both hands
• Bent forward at your waist (by around 60°) until your arms and your back are in one line
• Now pull down the bar with extended arms until it reaches your thighs
• Keep your elbows and back straight throughout the movment
• Reverse mo vement on the way back and repeat"
